work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,skill_python,skill_sql,skill_ml,skill_cloud,skill_viz,skill_nlp,skill_stats,experience_level_enc,employment_type_enc,company_size_enc,company_location_enc,employee_residence_enc,job_title_clean,job_title_enc
2022,SE,FT,DATA ENGINEER,126000,USD,126000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,MACHINE LEARNING ENGINEER,200000,USD,200000,US,100,US,L,0,0,1,0,0,0,0,3,2,0,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,MACHINE LEARNING ENGINEER,150000,USD,150000,US,100,US,L,0,0,1,0,0,0,0,3,2,0,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,ANALYTICS ENGINEER,135000,USD,135000,US,100,US,M,0,0,0,0,0,0,1,3,2,1,68,73,ANALYTICS ENGINEER,2
2022,MI,FT,DATA ENGINEER,80000,GBP,98506,GB,0,GB,M,1,1,0,0,0,0,0,2,2,1,27,29,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,60000,GBP,73880,GB,0,GB,M,1,1,0,0,0,0,0,2,2,1,27,29,DATA ENGINEER,19
2022,SE,FT,DATA ANALYST,117000,USD,117000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,99450,USD,99450,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ENGINEER,200000,USD,200000,PR,100,PR,M,1,1,0,0,0,0,0,3,2,1,57,60,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,135000,USD,135000,PR,100,PR,M,1,1,0,0,0,0,0,3,2,1,57,60,DATA ENGINEER,19
2022,SE,FT,MACHINE LEARNING ENGINEER,193900,USD,193900,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,MACHINE LEARNING ENGINEER,129300,USD,129300,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,EN,FT,MACHINE LEARNING ENGINEER,45000,GBP,55410,GB,100,GB,S,0,0,1,0,0,0,0,0,2,2,27,29,MACHINE LEARNING ENGINEER,39
2022,SE,FT,DATA ANALYST,70000,GBP,86193,GB,0,GB,M,1,1,0,0,1,0,0,3,2,1,27,29,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,50000,GBP,61566,GB,0,GB,M,1,1,0,0,1,0,0,3,2,1,27,29,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,175000,USD,175000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,130000,USD,130000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ENGINEER,188100,USD,188100,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,139860,USD,139860,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,MACHINE LEARNING ENGINEER,248700,USD,248700,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,MACHINE LEARNING ENGINEER,167100,USD,167100,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,MI,FT,BI DATA ANALYST,48000,EUR,50432,DE,100,DE,S,1,1,0,0,1,0,0,2,2,2,19,20,BI DATA ANALYST,7
2022,SE,FT,DATA SCIENTIST,205000,USD,205000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA ARCHITECT,141300,USD,141300,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA ARCHITECT,18
2022,SE,FT,DATA ARCHITECT,102100,USD,102100,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA ARCHITECT,18
2022,EN,FT,DATA ANALYST,50000,USD,50000,AR,100,AR,L,1,1,0,0,1,0,0,0,2,0,3,2,DATA ANALYST,15
2022,EN,FT,DATA SCIENTIST,80000,EUR,84053,BE,100,BE,L,1,0,1,0,0,0,0,0,2,0,8,7,DATA SCIENTIST,28
2022,MI,FT,LEAD DATA SCIENTIST,50000,GBP,61566,GB,50,GB,S,1,0,1,0,0,0,0,2,2,2,27,29,LEAD DATA SCIENTIST,37
2022,SE,FT,DATA ARCHITECT,250000,USD,250000,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA ARCHITECT,18
2022,SE,FT,DATA ARCHITECT,63000,USD,63000,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA ARCHITECT,18
2022,SE,FT,DATA SCIENCE MANAGER,189500,USD,189500,US,100,US,L,0,0,0,0,0,0,0,3,2,0,68,73,DATA SCIENCE MANAGER,27
2022,SE,FT,DATA SCIENCE MANAGER,140100,USD,140100,US,100,US,L,0,0,0,0,0,0,0,3,2,0,68,73,DATA SCIENCE MANAGER,27
2022,SE,FT,DATA ENGINEER,177600,USD,177600,US,100,US,L,1,1,0,0,0,0,0,3,2,0,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,131300,USD,131300,US,100,US,L,1,1,0,0,0,0,0,3,2,0,68,73,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,24000,USD,24000,US,0,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,MACHINE LEARNING ENGINEER,202900,USD,202900,US,100,US,L,0,0,1,0,0,0,0,3,2,0,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,DATA ENGINEER,115000,USD,115000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,EN,FT,MACHINE LEARNING ENGINEER,115000,USD,115000,US,50,US,L,0,0,1,0,0,0,0,0,2,0,68,73,MACHINE LEARNING ENGINEER,39
2022,MI,FT,MACHINE LEARNING ENGINEER,193900,USD,193900,US,0,US,M,0,0,1,0,0,0,0,2,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,MI,FT,MACHINE LEARNING ENGINEER,129300,USD,129300,US,0,US,M,0,0,1,0,0,0,0,2,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,DATA SCIENTIST,140000,USD,140000,US,100,US,L,1,0,1,0,0,0,0,3,2,0,68,73,DATA SCIENTIST,28
2022,MI,FT,DATA ANALYST,216200,USD,216200,US,0,US,M,1,1,0,0,1,0,0,2,2,1,68,73,DATA ANALYST,15
2022,MI,FT,DATA ANALYST,144100,USD,144100,US,0,US,M,1,1,0,0,1,0,0,2,2,1,68,73,DATA ANALYST,15
2022,SE,FT,MACHINE LEARNING SCIENTIST,216000,USD,216000,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING SCIENTIST,42
2022,SE,FT,MACHINE LEARNING SCIENTIST,144000,USD,144000,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING SCIENTIST,42
2022,EN,FT,DATA ANALYST,150000,USD,150000,US,100,US,L,1,1,0,0,1,0,0,0,2,0,68,73,DATA ANALYST,15
2021,EN,FT,MACHINE LEARNING RESEARCH ENGINEER,900000,INR,12171,IN,100,IN,M,0,0,1,0,0,0,1,0,2,1,37,38,OTHER,47
2022,MI,FT,DATA SCIENTIST,4200000,INR,53416,IN,100,ID,L,1,0,1,0,0,0,0,2,2,0,34,38,DATA SCIENTIST,28
2022,EN,FT,APPLIED DATA SCIENTIST,50000,USD,50000,AT,50,AT,M,1,0,1,0,0,0,0,0,2,1,5,4,APPLIED DATA SCIENTIST,3
2021,SE,FT,CLOUD DATA ARCHITECT,250000,USD,250000,US,50,US,L,0,0,0,1,0,0,0,3,2,0,68,73,OTHER,47
2022,EX,FT,RESEARCH SCIENTIST,80000,EUR,84053,NL,0,NL,L,0,0,0,0,0,0,1,1,2,0,52,55,RESEARCH SCIENTIST,50
2022,MI,FT,DATA SCIENTIST,107000,GBP,131752,GB,100,GB,M,1,0,1,0,0,0,0,2,2,1,27,29,DATA SCIENTIST,28
2022,SE,FT,ANALYTICS ENGINEER,48000,USD,48000,AR,100,US,S,0,0,0,0,0,0,1,3,2,2,68,2,ANALYTICS ENGINEER,2
2022,EX,FT,DATA SCIENCE MANAGER,260500,USD,260500,US,0,US,M,0,0,0,0,0,0,0,1,2,1,68,73,DATA SCIENCE MANAGER,27
2022,EX,FT,DATA SCIENCE MANAGER,175100,USD,175100,US,0,US,M,0,0,0,0,0,0,0,1,2,1,68,73,DATA SCIENCE MANAGER,27
2022,EN,FT,DATA ANALYST,55000,USD,55000,US,100,US,S,1,1,0,0,1,0,0,0,2,2,68,73,DATA ANALYST,15
2022,MI,FT,DATA ANALYST,130000,USD,130000,US,100,US,M,1,1,0,0,1,0,0,2,2,1,68,73,DATA ANALYST,15
2022,SE,FT,APPLIED MACHINE LEARNING SCIENTIST,73400,EUR,77119,FR,100,GB,L,0,0,1,0,0,0,0,3,2,0,27,28,APPLIED MACHINE LEARNING SCIENTIST,4
2022,EN,FT,DATA SCIENTIST,49500,EUR,52008,BE,50,BE,S,1,0,1,0,0,0,0,0,2,2,8,7,DATA SCIENTIST,28
2022,MI,FL,APPLIED MACHINE LEARNING SCIENTIST,2400000,INR,30523,IN,100,IN,S,0,0,1,0,0,0,0,2,1,2,37,38,APPLIED MACHINE LEARNING SCIENTIST,4
2022,SE,FT,DATA ENGINEER,206699,USD,206699,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,99100,USD,99100,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,ANALYTICS ENGINEER,200000,USD,200000,US,0,US,M,0,0,0,0,0,0,1,2,2,1,68,73,ANALYTICS ENGINEER,2
2022,MI,FT,ANALYTICS ENGINEER,54000,USD,54000,US,0,US,M,0,0,0,0,0,0,1,2,2,1,68,73,ANALYTICS ENGINEER,2
2022,EN,FT,ANALYTICS ENGINEER,130000,USD,130000,US,50,US,L,0,0,0,0,0,0,1,0,2,0,68,73,ANALYTICS ENGINEER,2
2022,SE,FT,DATA ENGINEER,100000,USD,100000,US,0,US,L,1,1,0,0,0,0,0,3,2,0,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,80000,USD,80000,US,0,US,L,1,1,0,0,0,0,0,3,2,0,68,73,DATA ENGINEER,19
2022,SE,FT,DATA SCIENTIST,100000,USD,100000,US,0,US,L,1,0,1,0,0,0,0,3,2,0,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SPECIALIST,221300,USD,221300,US,100,US,L,0,0,0,0,0,0,0,3,2,0,68,73,DATA SPECIALIST,29
2022,SE,FT,DATA SPECIALIST,148700,USD,148700,US,100,US,L,0,0,0,0,0,0,0,3,2,0,68,73,DATA SPECIALIST,29
2022,EN,FT,MACHINE LEARNING ENGINEER,30000,USD,30000,GB,100,GB,L,0,0,1,0,0,0,0,0,2,0,27,29,MACHINE LEARNING ENGINEER,39
2022,EN,FT,DATA ANALYST,27000,EUR,28368,FR,50,FR,M,1,1,0,0,1,0,0,0,2,1,26,28,DATA ANALYST,15
2022,MI,FT,DATA ENGINEER,74000,GBP,91118,GB,0,GB,M,1,1,0,0,0,0,0,2,2,1,27,29,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,50000,GBP,61566,GB,0,GB,M,1,1,0,0,0,0,0,2,2,1,27,29,DATA ENGINEER,19
2022,MI,FT,DATA SCIENTIST,58000,EUR,60938,DE,100,DE,S,1,0,1,0,0,0,0,2,2,2,19,20,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENCE MANAGER,249260,USD,249260,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA SCIENCE MANAGER,27
2022,SE,FT,DATA SCIENCE MANAGER,185400,USD,185400,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA SCIENCE MANAGER,27
2022,MI,FT,DATA SCIENTIST,65000,GBP,80036,GB,50,GB,M,1,0,1,0,0,0,0,2,2,1,27,29,DATA SCIENTIST,28
2022,SE,FT,DATA ANALYST,128875,USD,128875,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,93700,USD,93700,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,MACHINE LEARNING ENGINEER,100000,USD,100000,US,100,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,DATA ANALYST,136260,USD,136260,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,109280,USD,109280,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA SCIENTIST,160000,USD,160000,US,100,US,L,1,0,1,0,0,0,0,3,2,0,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,92000,USD,92000,US,100,US,L,1,0,1,0,0,0,0,3,2,0,68,73,DATA SCIENTIST,28
2022,MI,FT,DATA ENGINEER,110000,GBP,135446,GB,0,GB,M,1,1,0,0,0,0,0,2,2,1,27,29,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,85000,GBP,104663,GB,0,GB,M,1,1,0,0,0,0,0,2,2,1,27,29,DATA ENGINEER,19
2022,EN,FT,DATA ENGINEER,129000,USD,129000,US,100,US,L,1,1,0,0,0,0,0,0,2,0,68,73,DATA ENGINEER,19
2022,EN,FT,DATA ENGINEER,86000,USD,86000,US,100,US,L,1,1,0,0,0,0,0,0,2,0,68,73,DATA ENGINEER,19
2020,EN,FT,DATA ENGINEER,1000000,INR,13493,IN,100,IN,L,1,1,0,0,0,0,0,0,2,0,37,38,DATA ENGINEER,19
2022,SE,FT,BUSINESS DATA ANALYST,100000,USD,100000,US,100,US,L,1,1,0,0,1,0,0,3,2,0,68,73,BUSINESS DATA ANALYST,10
2022,MI,FT,DATA SCIENTIST,25000,USD,25000,TR,50,TR,M,1,0,1,0,0,0,0,2,2,1,66,71,DATA SCIENTIST,28
2022,MI,FT,DATA ANALYST,90000,SGD,65257,SG,50,SG,M,1,1,0,0,1,0,0,2,2,1,62,66,DATA ANALYST,15
2022,MI,FT,AI SCIENTIST,200000,USD,200000,US,100,US,M,0,0,1,0,0,0,0,2,2,1,68,73,AI SCIENTIST,1
2022,EN,FT,MACHINE LEARNING DEVELOPER,180000,USD,180000,US,100,US,L,0,0,1,0,0,0,0,0,2,0,68,73,MACHINE LEARNING DEVELOPER,38
2022,MI,FT,DATA SCIENTIST,153000,USD,153000,US,100,US,L,1,0,1,0,0,0,0,2,2,0,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA ANALYST,150075,USD,150075,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,110925,USD,110925,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,MI,FT,MACHINE LEARNING SCIENTIST,22800,USD,22800,EG,100,EG,M,0,0,1,0,0,0,0,2,2,1,23,25,MACHINE LEARNING SCIENTIST,42
2020,EN,FT,DATA ANALYST,20000,EUR,22809,PT,100,PT,M,1,1,0,0,1,0,0,0,2,1,58,61,DATA ANALYST,15
2022,EN,FT,DATA ANALYST,15000,USD,15000,ID,0,ID,L,1,1,0,0,1,0,0,0,2,0,34,36,DATA ANALYST,15
2022,SE,FT,DATA SCIENCE MANAGER,193000,AUD,133766,AU,100,AU,L,0,0,0,0,0,0,0,3,2,0,6,5,DATA SCIENCE MANAGER,27
2022,EN,FT,MACHINE LEARNING ENGINEER,83000,USD,83000,US,0,US,L,0,0,1,0,0,0,0,0,2,0,68,73,MACHINE LEARNING ENGINEER,39
2022,SE,FT,DATA SCIENTIST,186000,USD,186000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,148800,USD,148800,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA ANALYST,112900,USD,112900,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,90320,USD,90320,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,ML ENGINEER,240000,USD,240000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,ML ENGINEER,44
2022,SE,FT,ML ENGINEER,160000,USD,160000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,ML ENGINEER,44
2022,SE,FT,DATA SCIENCE MANAGER,300000,USD,300000,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA SCIENCE MANAGER,27
2022,SE,FT,DATA SCIENCE MANAGER,200000,USD,200000,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA SCIENCE MANAGER,27
2022,MI,FT,DATA ENGINEER,62500,EUR,65666,DE,50,DE,S,1,1,0,0,0,0,0,2,2,2,19,20,DATA ENGINEER,19
2022,MI,FT,AI SCIENTIST,200000,USD,200000,IN,100,US,L,0,0,1,0,0,0,0,2,2,0,68,38,AI SCIENTIST,1
2022,MI,FT,MACHINE LEARNING ENGINEER,95000,GBP,116976,GB,0,GB,M,0,0,1,0,0,0,0,2,2,1,27,29,MACHINE LEARNING ENGINEER,39
2022,MI,FT,MACHINE LEARNING ENGINEER,75000,GBP,92350,GB,0,GB,M,0,0,1,0,0,0,0,2,2,1,27,29,MACHINE LEARNING ENGINEER,39
2022,MI,FT,AI SCIENTIST,120000,USD,120000,US,0,US,M,0,0,1,0,0,0,0,2,2,1,68,73,AI SCIENTIST,1
2022,SE,FT,DATA ANALYST,112900,USD,112900,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,90320,USD,90320,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYTICS MANAGER,145000,USD,145000,US,100,US,M,0,0,0,0,0,0,1,3,2,1,68,73,DATA ANALYTICS MANAGER,17
2022,SE,FT,DATA ANALYTICS MANAGER,105400,USD,105400,US,100,US,M,0,0,0,0,0,0,1,3,2,1,68,73,DATA ANALYTICS MANAGER,17
2020,EN,FT,DATA SCIENTIST,43200,EUR,49268,DE,0,DE,S,1,0,1,0,0,0,0,0,2,2,19,20,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,215300,USD,215300,US,100,US,L,1,0,1,0,0,0,0,3,2,0,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,158200,USD,158200,US,100,US,L,1,0,1,0,0,0,0,3,2,0,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA ENGINEER,209100,USD,209100,US,100,US,L,1,1,0,0,0,0,0,3,2,0,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,154600,USD,154600,US,100,US,L,1,1,0,0,0,0,0,3,2,0,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ANALYST,115934,USD,115934,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,81666,USD,81666,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ENGINEER,155000,USD,155000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,MACHINE LEARNING ENGINEER,80000,EUR,84053,FR,100,DE,M,0,0,1,0,0,0,0,2,2,1,19,28,MACHINE LEARNING ENGINEER,39
2022,SE,FT,DATA ANALYST,164000,USD,164000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ANALYST,132000,USD,132000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA SCIENTIST,123000,USD,123000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,MI,FT,ETL DEVELOPER,50000,EUR,52533,GR,0,GR,M,0,0,0,0,0,0,0,2,2,1,29,31,ETL DEVELOPER,32
2022,EX,FT,LEAD DATA ENGINEER,150000,CAD,115222,CA,100,CA,S,1,1,0,0,0,0,0,1,2,2,11,11,LEAD DATA ENGINEER,36
2022,SE,FT,DATA ENGINEER,165400,USD,165400,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,132320,USD,132320,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ARCHITECT,208775,USD,208775,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA ARCHITECT,18
2022,SE,FT,DATA ARCHITECT,147800,USD,147800,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA ARCHITECT,18
2022,SE,FT,DATA ENGINEER,136994,USD,136994,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,101570,USD,101570,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,EX,FT,HEAD OF MACHINE LEARNING,6000000,INR,76309,IN,50,IN,L,0,0,1,0,0,0,0,1,2,0,37,38,OTHER,47
2022,EN,FT,MACHINE LEARNING ENGINEER,28500,GBP,35093,GB,100,GB,L,0,0,1,0,0,0,0,0,2,0,27,29,MACHINE LEARNING ENGINEER,39
2022,SE,FT,DATA ENGINEER,183600,USD,183600,US,100,US,L,1,1,0,0,0,0,0,3,2,0,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,100800,USD,100800,US,100,US,L,1,1,0,0,0,0,0,3,2,0,68,73,DATA ENGINEER,19
2022,MI,FT,DATA ANALYST,40000,GBP,49253,GB,100,GB,M,1,1,0,0,1,0,0,2,2,1,27,29,DATA ANALYST,15
2022,MI,FT,DATA ANALYST,30000,GBP,36940,GB,100,GB,M,1,1,0,0,1,0,0,2,2,1,27,29,DATA ANALYST,15
2022,MI,FT,DATA ANALYST,40000,EUR,42026,ES,100,ES,M,1,1,0,0,1,0,0,2,2,1,24,26,DATA ANALYST,15
2022,MI,FT,DATA ANALYST,30000,EUR,31520,ES,100,ES,M,1,1,0,0,1,0,0,2,2,1,24,26,DATA ANALYST,15
2022,MI,FT,DATA ANALYST,40000,EUR,42026,GR,100,GR,M,1,1,0,0,1,0,0,2,2,1,29,31,DATA ANALYST,15
2022,MI,FT,DATA ANALYST,30000,EUR,31520,GR,100,GR,M,1,1,0,0,1,0,0,2,2,1,29,31,DATA ANALYST,15
2022,SE,FT,DATA SCIENTIST,215300,USD,215300,US,0,US,L,1,0,1,0,0,0,0,3,2,0,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,140400,USD,140400,US,0,US,L,1,0,1,0,0,0,0,3,2,0,68,73,DATA SCIENTIST,28
2022,MI,FT,DATA ENGINEER,60000,EUR,63040,ES,100,ES,M,1,1,0,0,0,0,0,2,2,1,24,26,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,45000,EUR,47280,ES,100,ES,M,1,1,0,0,0,0,0,2,2,1,24,26,DATA ENGINEER,19
2022,SE,FT,DATA SCIENTIST,260000,USD,260000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,MI,FT,DATA SCIENTIST,35000,GBP,43096,GB,0,GB,M,1,0,1,0,0,0,0,2,2,1,27,29,DATA SCIENTIST,28
2022,MI,FT,DATA ENGINEER,60000,EUR,63040,GR,100,GR,M,1,1,0,0,0,0,0,2,2,1,29,31,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,45000,EUR,47280,GR,100,GR,M,1,1,0,0,0,0,0,2,2,1,29,31,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,45000,GBP,55410,GB,100,GB,M,1,1,0,0,0,0,0,2,2,1,27,29,DATA ENGINEER,19
2021,MI,FT,MACHINE LEARNING ENGINEER,43200,EUR,51064,IT,50,IT,L,0,0,1,0,0,0,0,2,2,0,40,41,MACHINE LEARNING ENGINEER,39
2022,SE,FT,DATA SCIENCE ENGINEER,60000,USD,60000,AR,100,MX,L,0,0,0,0,0,0,0,3,2,0,49,2,DATA SCIENCE ENGINEER,25
2022,MI,FT,DATA ENGINEER,82900,USD,82900,US,0,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,DATA ENGINEER,63900,USD,63900,US,0,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,MACHINE LEARNING SCIENTIST,160000,USD,160000,US,100,US,L,0,0,1,0,0,0,0,2,2,0,68,73,MACHINE LEARNING SCIENTIST,42
2022,MI,FT,MACHINE LEARNING SCIENTIST,112300,USD,112300,US,100,US,L,0,0,1,0,0,0,0,2,2,0,68,73,MACHINE LEARNING SCIENTIST,42
2022,MI,FT,DATA SCIENCE MANAGER,241000,USD,241000,US,100,US,M,0,0,0,0,0,0,0,2,2,1,68,73,DATA SCIENCE MANAGER,27
2022,MI,FT,DATA SCIENCE MANAGER,159000,USD,159000,US,100,US,M,0,0,0,0,0,0,0,2,2,1,68,73,DATA SCIENCE MANAGER,27
2022,SE,FT,DATA SCIENTIST,80000,USD,80000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,MI,FT,DATA ANALYST,58000,USD,58000,US,0,US,S,1,1,0,0,1,0,0,2,2,2,68,73,DATA ANALYST,15
2022,SE,FT,DATA ENGINEER,136000,USD,136000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,SE,FT,DATA ENGINEER,108800,USD,108800,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2022,EX,FT,DATA ENGINEER,242000,USD,242000,US,100,US,M,1,1,0,0,0,0,0,1,2,1,68,73,DATA ENGINEER,19
2022,EX,FT,DATA ENGINEER,200000,USD,200000,US,100,US,M,1,1,0,0,0,0,0,1,2,1,68,73,DATA ENGINEER,19
2022,MI,FT,DATA SCIENTIST,50000,GBP,61566,GB,0,GB,M,1,0,1,0,0,0,0,2,2,1,27,29,DATA SCIENTIST,28
2022,MI,FT,DATA SCIENTIST,30000,GBP,36940,GB,0,GB,M,1,0,1,0,0,0,0,2,2,1,27,29,DATA SCIENTIST,28
2022,MI,FT,DATA ENGINEER,40000,GBP,49253,GB,0,GB,M,1,1,0,0,0,0,0,2,2,1,27,29,DATA ENGINEER,19
2022,SE,FT,DATA SCIENTIST,165220,USD,165220,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA SCIENTIST,120160,USD,120160,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2022,SE,FT,DATA ANALYST,124190,USD,124190,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2022,SE,FT,DATA ENGINEER,181940,USD,181940,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
